level_0,index,textDisplay
1080,1080,平成のニコニコって感じがあるのは好き
1081,1081,電波ソングだね苦手だけどアニメーションが作り込んでてグッドですね
1082,1082,0:20ごめんなさい
1083,1083,己經聽了很多次了
1084,1084,4500万再生恐ろしや…
1085,1085,ハピエネ見る→おすすめにでんじろう先生の音MADが現れる→原曲を辿ってこちらへ
1086,1086,4000萬回ロリコン(́◉◞౪◟◉‵)恐ろしい
1087,1087,これって結局のところ一番醜いのはういちゃんの心だったって落ちかな
1088,1088,誰が1番喜ぶって言ったらあの短髪紫ロリコンVTuberだよよかったね
1089,1089,こんなに歌長いんかい
1090,1090,ダンスがめちゃくちゃスムーズだったあのダンスを真似したい
1091,1091,うーんなんて怖い曲でしょう🤐👌🏻🖤
1092,1092,この曲学校に流れた
1093,1093,ああ歌が大好きです❤❤
1094,1094,はい神
1095,1095,ういビームすき❤
1096,1096,それは芸術作品であり私が今まで聞いた中で最高の曲です
1097,1097,ジャイアンのおやくそくのMADから来た
1098,1098,哦莫测后卫体会is送够哦的in啊蛙泳哦咯呗太湖石锅里面还有几只因我而不想而人人人都不愿意承认错误的人是什么时候才会明白你为什么要
1099,1099,哦爱豆芽特❤
1100,1100,これをみてチャンネル登録した人はロリコンはっきりわかんだね
1101,1101,这首歌很好听但作为中国人来说很阴暗因为你不认为它很好听
1102,1102,ういビーム
1103,1103,せーの↓↓↓↓↓↓(続けてくださいお願いします)
1104,1104,ネット古来の言葉で言えば新手の電波ソングだわね
1105,1105,英語のやつはちょっといいですね
1106,1106,日本ってほんま平和やな()
1107,1107,普通に暴言入ってて草w
1108,1108,再生数バケモン級で草
1109,1109,こんな曲が人気3位の楽曲なのが鳥肌が止まらない😢
1110,1110,この曲はアニメの曲だと思ってたけどたぶん偉大な歌手でありアニメーターの曲だと思う
1111,1111,東方味感じると思ったらIOSYSさん作詞作曲なんだ笑
1112,1112,ダンスは美しいです
1113,1113,ゴメンなさいが聞こえないってゴメンなさいって言ってることを知ってる事だよね違うかぁ😅
1114,1114,なんかパチンコ打ちたくなるな
1115,1115,救済のレクイエム✕九歳のレクイエム◯
1116,1116,声が出てる全員アウシュビッツ収容所に入れてやろうか労働は10時間休憩なしで腐ったような飯でまた10時間休憩なしで腐ったような飯で服を着ることを禁じられて寝るそして入所時点で生殖機能を消されてダメなことしたら公開処刑そして貨物列車で運ばれる
1117,1117,とても素敵な曲ですが歌詞の意味は素敵とは真逆です😮😮😮文字の意味を変更してください.🙏🙏🙏
1118,1118,獄中で点呼ってことは逮捕済み既に触ってるってことで一体何人に触られt
1119,1119,レクイエムとか泥水で洗うとか時ジョジョな感じするのすこ
1120,1120,泥水で口を洗えでエリナがよぎる
1121,1121,基本的にロシアのトップソングそれは誰もがクールな曲を知っている素晴らしい場所になっています
1122,1122,在
1123,1123,1:12消えてください無理w
1124,1124,仕事中に救済と9歳かかってんのかって思ったらコメントしてる人居てすごい嬉しくなりましたショタコンなんですけどロリコンにも目覚めそうです
1125,1125,ダリファ🥰♥️
1126,1126,羅莉控增長速度還沒停止
1127,1127,ういとぶたばコミュニケーションでリリースされなくてよかったよ…
1128,1128,多言語字幕付けたら大変なことになるビリオンいくで
1129,1129,あと30万再生でv一位だ
1130,1130,我喜歡
1131,1131,懐かしさを感じる曲がなんか東方ぽいなぁ😮
1132,1132,ロリ神粛清レクイエムの動き大好き
1133,1133,再生数凄すぎ
1134,1134,不快
1135,1135,こんにちは私はヨーロッパ人です...日本語はよくわかりません...でもこの曲を聞くたびに私の心臓は数拍子飛びます...私はロリオンになりつつあるのかもしれません
1136,1136,カナサタサタ田さんまうさかやきらねしたらやさやあ! 😅😂
1137,1137,どうしようもないお兄ちゃんです
1138,1138,これがレクイエムだ
1139,1139,救済のレクイエムって9歳のレクイエムってコト!?
1140,1140,ロリコンとドM製造工場みたいな歌で今年一番笑った
1141,1141,これは反革命的だインターナショナルにのせて歌え
1142,1142,あなたは日本人ですかそれとも中国人ですかロリロリをありがとう
1143,1143,これ歌ってる人どんな気持ちなんだろう...
1144,1144,こんな曲が流行るなんて......もう尾張だ猫の国😂https://youtu.be/e3y8nOD-UGg?si=DG6KjOwUjNc1wpR-
1145,1145,筋少×ニコ動×幼女
1146,1146,アニメーションを勉強してる俺からだと曲より声より可愛さよりサビのアニメーションのクオリティに目が行く…
1147,1147,国会議員とか警察の偉い人達もコッソリ家でリピート再生してると思うと胸熱
1148,1148,曲最中に語り出すのはイオシスしかねぇと思ったらやっぱりか
1149,1149,とてもかわいいこえだとおもいました私には家族がいますがみんな救済されましたわたしはうくらいなに住んでいますがロシア人と仲良くなれましたおつかれさまでーす私の家族はろりこんなのできをつけてくさい
1150,1150,しぐれういがまもなくVTuber音楽史を塗り替える
1151,1151,4400万回再生おめでとう🎉
1153,1153,まずはあなたを呪いましょう🧠🫁🫀🧠🧠🫁🫁🫁🫁🫁🫀🫀😊😊😊
1154,1154,これをスーパーとかで流してもPVを見てもらわないとこの可愛さがわからない動画
1155,1155,Unnkooウンウン神降臨けつを鳴らせばこの通りブリこれは快便のクソエイムせーの触ったらうんこ(Ah)獄中でうんこ(ブリ)1 2 3 4 (ごめんなさーい)ハァごめんなさいが聞こえなーい粛清ブリブリクソエイム
1156,1156,4400万🎉
1157,1157,この曲を歌った時の友達の冷たい視線が忘れられません
1158,1158,なんでこの曲が給食で流れたのか...
1159,1159,思ったけど9さいと救済をかけてそうなのすごい
1160,1160,えっぐい曲だなぁw誰が作ったんや(確認)ふぁまろん君(IOSYS)また東方界隈外でデッカい爆弾投下したなぁw
1161,1161,なんでこんな視聴者を罵倒する曲が流行るねん
1162,1162,9さいとかババアやんww
1163,1163,めっちゃこの曲嫌い
1164,1164,なるほど救済と9さいを掛けてるのか
1165,1165,わらべばあちゃんがこの動画を制作してくれているという事実に衝撃とありがたさと今も頑張ってることに涙が…この編集あってこそのこの曲だと思うからわらべばあちゃんほんとありがとう…
1166,1166,いちにーさんしーの動き可愛くて好き
1167,1167,今更気づいたが救済と9さいをかけているのか......9さいによる救済のレクイエム.........
1168,1168,普通に動画配信者のオリジナルソングクオリティ高くてどれも好きなんだけどこの曲も好きだけど某海賊団船長の曲とか某赤髪の人の曲とか・・・めっちゃ好き
1169,1169,私の男はすぐに世界的にヒットしました素晴らしい仕事😍
1170,1170,こういうキモい歌が令和の今でもヒットしてるのがなんとも悲しいインターネット老人会の趣味やでこんなん
1171,1171,ロリコンきめぇよ死ねはアウトやろ
1172,1172,この曲が盛大に流行る日本という国愛してる
1173,1173,転調すごいなこの曲
1174,1174,1:12消えてくださいはアウトやろ
1175,1175,知り合いに勧められて聞いて面白い曲だが伸び方がえぐいですねぇ特に良い曲ではない気がしますけどPVの動きが気持ちいい
1176,1176,ロリコンチャートあるなこれ
1177,1177,あっ9歳と救済かかってたんですねなんか感動….
1178,1178,救済のレクイエムって9歳のレクイエムってこと…
1179,1179,ういビームされても俺は萎えないと思う😊
1180,1180,カラオケで歌いたいw
1181,1181,かわいいね❤❤❤🎉😊
1182,1182,ビーム受けてる時のドロドロのやつ千と千尋に出てくるあれみたい
1183,1183,9歳は同じ
1184,1184,𓂺♡シ➪✞
1185,1185,シ𓂺
1186,1186,ダンス可愛すぎてなんかもう………ロリ
1187,1187,このチャンネルの動画の再生数28万25万4630万80万132万103万242万26万97万592万25万97万一つだけおかしいやろ
1188,1188,かわいい
1189,1189,絶対友達とカラオケ行ってコールしたい
1190,1190,はぉあぱかばrむおもんごもんがくすかヴぃぢおむめぬるtくいつさんがつさhかうさんがtぱんだいかうへばつぇかぃ♡
1191,1191,初めてフル聴いたけど思った以上にロリコンシネだったwww
